"cellType","ensemblID","geneSet","symbol"
"neutrophil","ENSG00000119844","neut4","AFTPH"
"neutrophil","ENSG00000119862","neut2","LGALSL"
"neutrophil","ENSG00000119953","neut2","SMNDC1"
"neutrophil","ENSG00000120051","neut6","CFAP58"
"neutrophil","ENSG00000120129","neut1","DUSP1"
"neutrophil","ENSG00000120306","neut3","CYSTM1"
"neutrophil","ENSG00000120437","neut4","ACAT2"
"neutrophil","ENSG00000120656","neut6","TAF12"
"neutrophil","ENSG00000120705","neut4","ETF1"
"neutrophil","ENSG00000120709","neut1","FAM53C"
"neutrophil","ENSG00000120727","neut2","PAIP2"
"neutrophil","ENSG00000120889","neut1","TNFRSF10B"
"neutrophil","ENSG00000120899","neut3","PTK2B"
"neutrophil","ENSG00000120949","neut3","TNFRSF8"
"neutrophil","ENSG00000121060","neut1","TRIM25"
"neutrophil","ENSG00000121210","neut1","KIAA0922"
"neutrophil","ENSG00000121297","neut2","TSHZ3"
"neutrophil","ENSG00000121316","neut2","PLBD1"
"neutrophil","ENSG00000121749","neut4","TBC1D15"
"neutrophil","ENSG00000121797","neut3","CCRL2"
"neutrophil","ENSG00000121931","neut2","LRIF1"
"neutrophil","ENSG00000121964","neut4","GTDC1"
"neutrophil","ENSG00000121966","neut3","CXCR4"
"neutrophil","ENSG00000122299","neut4","ZC3H7A"
"neutrophil","ENSG00000122694","neut3","GLIPR2"
"neutrophil","ENSG00000122861","neut3","PLAU"
"neutrophil","ENSG00000122862","neut6","SRGN"
"neutrophil","ENSG00000123146","neut1","ADGRE5"
"neutrophil","ENSG00000123329","neut1","ARHGAP9"
"neutrophil","ENSG00000123405","neut1","NFE2"
"neutrophil","ENSG00000123562","neut4","MORF4L2"
"neutrophil","ENSG00000123609","neut5","NMI"
"neutrophil","ENSG00000123610","neut5","TNFAIP6"
"neutrophil","ENSG00000123689","neut3","G0S2"
"neutrophil","ENSG00000123700","neut5","KCNJ2"
"neutrophil","ENSG00000123810","neut3","B9D2"
"neutrophil","ENSG00000123908","neut3","AGO2"
"neutrophil","ENSG00000124102","neut3","PI3"
"neutrophil","ENSG00000124103","neut1","FAM209A"
"neutrophil","ENSG00000124120","neut4","TTPAL"
"neutrophil","ENSG00000124126","neut1","PREX1"
"neutrophil","ENSG00000124134","neut1","KCNS1"
"neutrophil","ENSG00000124209","neut4","RAB22A"
"neutrophil","ENSG00000124222","neut2","STX16"
"neutrophil","ENSG00000124486","neut2","USP9X"
"neutrophil","ENSG00000124588","neut1","NQO2"
"neutrophil","ENSG00000124731","neut1","TREM1"
"neutrophil","ENSG00000125107","neut4","CNOT1"
"neutrophil","ENSG00000125347","neut5","IRF1"
"neutrophil","ENSG00000125505","neut1","MBOAT7"
"neutrophil","ENSG00000125538","neut1","IL1B"
"neutrophil","ENSG00000125731","neut3","SH2D3A"
"neutrophil","ENSG00000125734","neut3","GPR108"
"neutrophil","ENSG00000125735","neut3","TNFSF14"
"neutrophil","ENSG00000125744","neut1","RTN2"
"neutrophil","ENSG00000125753","neut3","VASP"
"neutrophil","ENSG00000125780","neut3","TGM3"
"neutrophil","ENSG00000125812","neut2","GZF1"
"neutrophil","ENSG00000125970","neut3","RALY"
"neutrophil","ENSG00000126003","neut3","PLAGL2"
"neutrophil","ENSG00000126262","neut5","FFAR2"
"neutrophil","ENSG00000126351","neut3","THRA"
"neutrophil","ENSG00000126561","neut1","STAT5A"
"neutrophil","ENSG00000126581","neut2","BECN1"
"neutrophil","ENSG00000126653","neut4","NSRP1"
"neutrophil","ENSG00000126759","neut1","CFP"
"neutrophil","ENSG00000126858","neut2","RHOT1"
"neutrophil","ENSG00000126860","neut2","EVI2A"
"neutrophil","ENSG00000126883","neut1","NUP214"
"neutrophil","ENSG00000126945","neut4","HNRNPH2"
"neutrophil","ENSG00000127084","neut1","FGD3"
"neutrophil","ENSG00000127507","neut2","ADGRE2"
"neutrophil","ENSG00000127527","neut1","EPS15L1"
"neutrophil","ENSG00000127528","neut1","KLF2"
"neutrophil","ENSG00000127663","neut1","KDM4B"
"neutrophil","ENSG00000127946","neut1","HIP1"
"neutrophil","ENSG00000127947","neut2","PTPN12"
"neutrophil","ENSG00000127954","neut2","STEAP4"
"neutrophil","ENSG00000128011","neut1","LRFN1"
"neutrophil","ENSG00000128016","neut1","ZFP36"
"neutrophil","ENSG00000128271","neut3","ADORA2A"
"neutrophil","ENSG00000128294","neut3","TPST2"
"neutrophil","ENSG00000128340","neut3","RAC2"
"neutrophil","ENSG00000128512","neut5","DOCK4"
"neutrophil","ENSG00000128585","neut2","MKLN1"
"neutrophil","ENSG00000128708","neut2","HAT1"
"neutrophil","ENSG00000129295","neut1","LRRC6"
"neutrophil","ENSG00000129353","neut1","SLC44A2"
"neutrophil","ENSG00000129355","neut1","CDKN2D"
"neutrophil","ENSG00000129450","neut1","SIGLEC9"
"neutrophil","ENSG00000129518","neut2","EAPP"
"neutrophil","ENSG00000129559","neut3","NEDD8"
"neutrophil","ENSG00000129657","neut1","SEC14L1"
"neutrophil","ENSG00000129667","neut5","RHBDF2"
"neutrophil","ENSG00000129749","neut1","CHRNA10"
"neutrophil","ENSG00000129925","neut1","TMEM8A"
"neutrophil","ENSG00000129993","neut1","CBFA2T3"
"neutrophil","ENSG00000130066","neut6","SAT1"
"neutrophil","ENSG00000130150","neut2","MOSPD2"
"neutrophil","ENSG00000130382","neut1","MLLT1"
"neutrophil","ENSG00000130429","neut3","ARPC1B"
"neutrophil","ENSG00000130449","neut4","ZSWIM6"
"neutrophil","ENSG00000130475","neut1","FCHO1"
"neutrophil","ENSG00000130592","neut3","LSP1"
"neutrophil","ENSG00000130595","neut3","TNNT3"
"neutrophil","ENSG00000130598","neut3","TNNI2"
"neutrophil","ENSG00000130703","neut1","OSBPL2"
"neutrophil","ENSG00000130724","neut3","CHMP2A"
"neutrophil","ENSG00000130725","neut3","UBE2M"
"neutrophil","ENSG00000130741","neut4","EIF2S3"
"neutrophil","ENSG00000130755","neut3","GMFG"
"neutrophil","ENSG00000130775","neut1","THEMIS2"
"neutrophil","ENSG00000130985","neut3","UBA1"
"neutrophil","ENSG00000131100","neut3","ATP6V1E1"
"neutrophil","ENSG00000131188","neut3","PRR7"
"neutrophil","ENSG00000131263","neut2","RLIM"
"neutrophil","ENSG00000131323","neut3","TRAF3"
"neutrophil","ENSG00000131355","neut1","ADGRE3"
"neutrophil","ENSG00000131370","neut3","SH3BP5"
"neutrophil","ENSG00000131389","neut1","SLC6A6"
"neutrophil","ENSG00000131408","neut3","NR1H2"
"neutrophil","ENSG00000131467","neut1","PSME3"
"neutrophil","ENSG00000131480","neut1","AOC2"
"neutrophil","ENSG00000131503","neut1","ANKHD1"
"neutrophil","ENSG00000131508","neut6","UBE2D2"
"neutrophil","ENSG00000131669","neut3","NINJ1"
"neutrophil","ENSG00000131724","neut2","IL13RA1"
"neutrophil","ENSG00000131759","neut1","RARA"
"neutrophil","ENSG00000131873","neut2","CHSY1"
"neutrophil","ENSG00000132005","neut1","RFX1"
"neutrophil","ENSG00000132155","neut1","RAF1"
"neutrophil","ENSG00000132334","neut1","PTPRE"
"neutrophil","ENSG00000132376","neut1","INPP5K"
"neutrophil","ENSG00000132405","neut1","TBC1D14"
"neutrophil","ENSG00000132471","neut3","WBP2"
"neutrophil","ENSG00000132475","neut6","H3F3B"
"neutrophil","ENSG00000132510","neut1","KDM6B"
"neutrophil","ENSG00000132581","neut3","SDF2"
"neutrophil","ENSG00000132589","neut1","FLOT2"
"neutrophil","ENSG00000132661","neut3","NXT1"
"neutrophil","ENSG00000132823","neut4","OSER1"
"neutrophil","ENSG00000132824","neut4","SERINC3"
"neutrophil","ENSG00000133063","neut1","CHIT1"
"neutrophil","ENSG00000133112","neut6","TPT1"
"neutrophil","ENSG00000133246","neut1","PRAM1"
"neutrophil","ENSG00000133275","neut1","CSNK1G2"
"neutrophil","ENSG00000133302","neut2","SLF1"
"neutrophil","ENSG00000133318","neut1","RTN3"
"neutrophil","ENSG00000133703","neut2","KRAS"
"neutrophil","ENSG00000133808","neut1","MICALCL"
"neutrophil","ENSG00000133812","neut2","SBF2"
"neutrophil","ENSG00000133943","neut1","C14orf159"
"neutrophil","ENSG00000133961","neut2","NUMB"
"neutrophil","ENSG00000134046","neut4","MBD2"
"neutrophil","ENSG00000134070","neut3","IRAK2"
"neutrophil","ENSG00000134086","neut4","VHL"
"neutrophil","ENSG00000134152","neut4","KATNBL1"
"neutrophil","ENSG00000134183","neut1","GNAT2"
"neutrophil","ENSG00000134198","neut2","TSPAN2"
"neutrophil","ENSG00000134215","neut4","VAV3"
"neutrophil","ENSG00000134287","neut1","ARF3"
"neutrophil","ENSG00000134333","neut4","LDHA"
"neutrophil","ENSG00000134516","neut1","DOCK2"
"neutrophil","ENSG00000134571","neut1","MYBPC3"
"neutrophil","ENSG00000134686","neut1","PHC2"
"neutrophil","ENSG00000134815","neut1","DHX34"
"neutrophil","ENSG00000134905","neut1","CARS2"
"neutrophil","ENSG00000134996","neut6","OSTF1"
"neutrophil","ENSG00000135049","neut2","AGTPBP1"
"neutrophil","ENSG00000135083","neut1","CCNJL"
"neutrophil","ENSG00000135241","neut4","PNPLA8"
"neutrophil","ENSG00000135250","neut2","SRPK2"
"neutrophil","ENSG00000135365","neut1","PHF21A"
"neutrophil","ENSG00000135439","neut1","AGAP2"
"neutrophil","ENSG00000135441","neut3","BLOC1S1"
"neutrophil","ENSG00000135506","neut3","OS9"
"neutrophil","ENSG00000135604","neut5","STX11"
"neutrophil","ENSG00000135636","neut1","DYSF"
"neutrophil","ENSG00000135655","neut2","USP15"
"neutrophil","ENSG00000135677","neut5","GNS"
"neutrophil","ENSG00000135766","neut2","EGLN1"
"neutrophil","ENSG00000135821","neut6","GLUL"
"neutrophil","ENSG00000135828","neut5","RNASEL"
"neutrophil","ENSG00000135838","neut4","NPL"
"neutrophil","ENSG00000135842","neut2","FAM129A"
"neutrophil","ENSG00000135899","neut5","SP110"
"neutrophil","ENSG00000135912","neut1","TTLL4"
"neutrophil","ENSG00000135929","neut1","CYP27A1"
"neutrophil","ENSG00000135956","neut1","TMEM127"
"neutrophil","ENSG00000136040","neut2","PLXNC1"
"neutrophil","ENSG00000136156","neut2","ITM2B"
"neutrophil","ENSG00000136161","neut2","RCBTB2"
"neutrophil","ENSG00000136167","neut6","LCP1"
"neutrophil","ENSG00000136279","neut1","DBNL"
"neutrophil","ENSG00000136371","neut3","MTHFS"
"neutrophil","ENSG00000136436","neut5","CALCOCO2"
"neutrophil","ENSG00000136560","neut5","TANK"
"neutrophil","ENSG00000136689","neut3","IL1RN"
"neutrophil","ENSG00000136732","neut3","GYPC"
"neutrophil","ENSG00000136869","neut2","TLR4"
"neutrophil","ENSG00000136888","neut4","ATP6V1G1"
"neutrophil","ENSG00000137076","neut1","TLN1"
"neutrophil","ENSG00000137161","neut1","CNPY3"
"neutrophil","ENSG00000137177","neut2","KIF13A"
"neutrophil","ENSG00000137207","neut1","YIPF3"
"neutrophil","ENSG00000137261","neut2","KIAA0319"
"neutrophil","ENSG00000137270","neut1","GCM1"
"neutrophil","ENSG00000137312","neut3","FLOT1"
"neutrophil","ENSG00000137331","neut3","IER3"
"neutrophil","ENSG00000137393","neut5","RNF144B"
"neutrophil","ENSG00000137404","neut3","NRM"
"neutrophil","ENSG00000137414","neut2","FAM8A1"
"neutrophil","ENSG00000137460","neut1","FHDC1"
"neutrophil","ENSG00000137462","neut4","TLR2"
"neutrophil","ENSG00000137478","neut4","FCHSD2"
"neutrophil","ENSG00000137509","neut2","PRCP"
"neutrophil","ENSG00000137575","neut4","SDCBP"
"neutrophil","ENSG00000137642","neut2","SORL1"
"neutrophil","ENSG00000137752","neut5","CASP1"
"neutrophil","ENSG00000137757","neut5","CASP5"
"neutrophil","ENSG00000137767","neut5","SQRDL"
"neutrophil","ENSG00000137815","neut4","RTF1"
"neutrophil","ENSG00000137845","neut2","ADAM10"
"neutrophil","ENSG00000138069","neut4","RAB1A"
"neutrophil","ENSG00000138398","neut4","PPIG"
"neutrophil","ENSG00000138433","neut5","CIR1"
"neutrophil","ENSG00000138496","neut5","PARP9"
"neutrophil","ENSG00000138621","neut3","PPCDC"
"neutrophil","ENSG00000138629","neut1","UBL7"
"neutrophil","ENSG00000138641","neut2","HERC3"
"neutrophil","ENSG00000138772","neut5","ANXA3"
"neutrophil","ENSG00000138942","neut3","RNF185"
"neutrophil","ENSG00000139132","neut4","FGD4"
"neutrophil","ENSG00000139178","neut1","C1RL"
"neutrophil","ENSG00000139197","neut1","PEX5"
"neutrophil","ENSG00000139223","neut3","ANP32D"
"neutrophil","ENSG00000139278","neut2","GLIPR1"
"neutrophil","ENSG00000139370","neut4","SLC15A4"
"neutrophil","ENSG00000139496","neut4","NUP58"
"neutrophil","ENSG00000139572","neut3","GPR84"
"neutrophil","ENSG00000139631","neut1","CSAD"
"neutrophil","ENSG00000139644","neut2","TMBIM6"
"neutrophil","ENSG00000139697","neut2","SBNO1"
"neutrophil","ENSG00000139832","neut3","RAB20"
"neutrophil","ENSG00000139890","neut1","REM2"
"neutrophil","ENSG00000139946","neut2","PELI2"
"neutrophil","ENSG00000140090","neut2","SLC24A4"
"neutrophil","ENSG00000140199","neut2","SLC12A6"
"neutrophil","ENSG00000140259","neut3","MFAP1"
"neutrophil","ENSG00000140332","neut1","TLE3"
"neutrophil","ENSG00000140350","neut6","ANP32A"
"neutrophil","ENSG00000140379","neut6","BCL2A1"
"neutrophil","ENSG00000140396","neut2","NCOA2"
"neutrophil","ENSG00000140455","neut2","USP3"
"neutrophil","ENSG00000140563","neut2","MCTP2"
"neutrophil","ENSG00000140575","neut2","IQGAP1"
"neutrophil","ENSG00000140678","neut1","ITGAX"
"neutrophil","ENSG00000140749","neut5","IGSF6"
"neutrophil","ENSG00000140932","neut1","CMTM2"
"neutrophil","ENSG00000140941","neut4","MAP1LC3B"
"neutrophil","ENSG00000141279","neut2","NPEPPS"
"neutrophil","ENSG00000141298","neut2","SSH2"
"neutrophil","ENSG00000141337","neut1","ARSG"
"neutrophil","ENSG00000141376","neut1","BCAS3"
"neutrophil","ENSG00000141401","neut1","IMPA2"
"neutrophil","ENSG00000141446","neut4","ESCO1"
"neutrophil","ENSG00000141480","neut1","ARRB2"
"neutrophil","ENSG00000141506","neut3","PIK3R5"
"neutrophil","ENSG00000141522","neut3","ARHGDIA"
"neutrophil","ENSG00000141526","neut3","SLC16A3"
"neutrophil","ENSG00000141543","neut3","EIF4A3"
"neutrophil","ENSG00000141551","neut1","CSNK1D"
"neutrophil","ENSG00000141562","neut1","NARF"
"neutrophil","ENSG00000141574","neut5","SECTM1"
"neutrophil","ENSG00000141867","neut1","BRD4"
"neutrophil","ENSG00000141968","neut1","VAV1"
"neutrophil","ENSG00000142025","neut1","DMRTC2"
"neutrophil","ENSG00000142046","neut1","TMEM91"
"neutrophil","ENSG00000142102","neut1","PGGHG"
"neutrophil","ENSG00000142166","neut2","IFNAR1"
"neutrophil","ENSG00000142186","neut1","SCYL1"
"neutrophil","ENSG00000142347","neut1","MYO1F"
"neutrophil","ENSG00000142405","neut1","NLRP12"
"neutrophil","ENSG00000142599","neut1","RERE"
"neutrophil","ENSG00000142634","neut3","EFHD2"
"neutrophil","ENSG00000142784","neut1","WDTC1"
"neutrophil","ENSG00000142867","neut4","BCL10"
"neutrophil","ENSG00000143119","neut5","CD53"
"neutrophil","ENSG00000143207","neut2","RFWD2"
"neutrophil","ENSG00000143226","neut2","FCGR2A"
"neutrophil","ENSG00000143376","neut2","SNX27"
"neutrophil","ENSG00000143409","neut1","FAM63A"
"neutrophil","ENSG00000143546","neut6","S100A8"
"neutrophil","ENSG00000143569","neut3","UBAP2L"
"neutrophil","ENSG00000143612","neut3","C1orf43"
"neutrophil","ENSG00000143614","neut1","GATAD2B"
"neutrophil","ENSG00000143622","neut4","RIT1"
"neutrophil","ENSG00000143669","neut2","LYST"
"neutrophil","ENSG00000143751","neut4","SDE2"
"neutrophil","ENSG00000143761","neut3","ARF1"
"neutrophil","ENSG00000143797","neut2","MBOAT2"
"neutrophil","ENSG00000144118","neut5","RALB"
"neutrophil","ENSG00000144130","neut1","NT5DC4"
"neutrophil","ENSG00000144136","neut4","SLC20A1"
"neutrophil","ENSG00000144228","neut2","SPOPL"
"neutrophil","ENSG00000144566","neut2","RAB5A"
"neutrophil","ENSG00000144567","neut1","FAM134A"
"neutrophil","ENSG00000144655","neut3","CSRNP1"
"neutrophil","ENSG00000144711","neut1","IQSEC1"
"neutrophil","ENSG00000144802","neut2","NFKBIZ"
"neutrophil","ENSG00000144848","neut5","ATG3"
"neutrophil","ENSG00000144909","neut2","OSBPL11"
"neutrophil","ENSG00000145012","neut2","LPP"
"neutrophil","ENSG00000145244","neut1","CORIN"
"neutrophil","ENSG00000145365","neut5","TIFA"
"neutrophil","ENSG00000145495","neut2","MARCH6"
"neutrophil","ENSG00000145819","neut1","ARHGAP26"
"neutrophil","ENSG00000145868","neut2","FBXO38"
"neutrophil","ENSG00000145901","neut3","TNIP1"
"neutrophil","ENSG00000146007","neut3","ZMAT2"
"neutrophil","ENSG00000146083","neut1","RNF44"
"neutrophil","ENSG00000146094","neut1","DOK3"
"neutrophil","ENSG00000146112","neut1","PPP1R18"
"neutrophil","ENSG00000146278","neut4","PNRC1"
"neutrophil","ENSG00000146416","neut4","AIG1"
"neutrophil","ENSG00000146457","neut4","WTAP"
"neutrophil","ENSG00000146592","neut2","CREB5"
"neutrophil","ENSG00000146828","neut1","SLC12A9"
"neutrophil","ENSG00000146859","neut5","TMEM140"
"neutrophil","ENSG00000147010","neut1","SH3KBP1"
"neutrophil","ENSG00000147065","neut1","MSN"
"neutrophil","ENSG00000147119","neut3","CHST7"
"neutrophil","ENSG00000147168","neut3","IL2RG"
"neutrophil","ENSG00000147408","neut2","CSGALNACT1"
"neutrophil","ENSG00000147416","neut5","ATP6V1B2"
"neutrophil","ENSG00000147439","neut3","BIN3"
"neutrophil","ENSG00000147454","neut1","SLC25A37"
"neutrophil","ENSG00000147459","neut2","DOCK5"
"neutrophil","ENSG00000147533","neut4","GOLGA7"
"neutrophil","ENSG00000147536","neut0","GINS4"
"neutrophil","ENSG00000147894","neut4","C9orf72"
"neutrophil","ENSG00000147905","neut2","ZCCHC7"
"neutrophil","ENSG00000148200","neut1","NR6A1"
"neutrophil","ENSG00000148400","neut1","NOTCH1"
"neutrophil","ENSG00000148450","neut3","MSRB2"
"neutrophil","ENSG00000148516","neut4","ZEB1"
"neutrophil","ENSG00000148572","neut2","NRBF2"
"neutrophil","ENSG00000148634","neut2","HERC4"
"neutrophil","ENSG00000148719","neut1","DNAJB12"
"neutrophil","ENSG00000148737","neut2","TCF7L2"
"neutrophil","ENSG00000148841","neut3","ITPRIP"
"neutrophil","ENSG00000148926","neut1","ADM"
"neutrophil","ENSG00000148985","neut1","PGAP2"
"neutrophil","ENSG00000149177","neut2","PTPRJ"
"neutrophil","ENSG00000149269","neut6","PAK1"
"neutrophil","ENSG00000149357","neut1","LAMTOR1"
"neutrophil","ENSG00000149781","neut3","FERMT3"
"neutrophil","ENSG00000149798","neut3","CDC42EP2"
"neutrophil","ENSG00000149806","neut3","FAU"
"neutrophil","ENSG00000149923","neut3","PPP4C"
"neutrophil","ENSG00000149925","neut3","ALDOA"
"neutrophil","ENSG00000150048","neut4","CLEC1A"
"neutrophil","ENSG00000150337","neut5","FCGR1A"
"neutrophil","ENSG00000150977","neut3","RILPL2"
"neutrophil","ENSG00000151151","neut2","IPMK"
"neutrophil","ENSG00000151327","neut6","FAM177A1"
"neutrophil","ENSG00000151466","neut2","SCLT1"
"neutrophil","ENSG00000151651","neut1","ADAM8"
"neutrophil","ENSG00000151702","neut2","FLI1"
"neutrophil","ENSG00000151726","neut5","ACSL1"
"neutrophil","ENSG00000151743","neut4","AMN1"
"neutrophil","ENSG00000151883","neut2","PARP8"
"neutrophil","ENSG00000151948","neut1","GLT1D1"
"neutrophil","ENSG00000152213","neut1","ARL11"
"neutrophil","ENSG00000152256","neut4","PDK1"
"neutrophil","ENSG00000152422","neut2","XRCC4"
"neutrophil","ENSG00000152784","neut1","PRDM8"
"neutrophil","ENSG00000152926","neut2","ZNF117"
"neutrophil","ENSG00000153179","neut2","RASSF3"
"neutrophil","ENSG00000153187","neut4","HNRNPU"
"neutrophil","ENSG00000153201","neut4","RANBP2"
"neutrophil","ENSG00000153310","neut4","FAM49B"
"neutrophil","ENSG00000153317","neut2","ASAP1"
"neutrophil","ENSG00000153395","neut3","LPCAT1"
"neutrophil","ENSG00000153487","neut4","ING1"
"neutrophil","ENSG00000153561","neut2","RMND5A"
"neutrophil","ENSG00000153827","neut4","TRIP12"
"neutrophil","ENSG00000154582","neut6","TCEB1"
"neutrophil","ENSG00000154589","neut4","LY96"
"neutrophil","ENSG00000154710","neut4","RABGEF1"
"neutrophil","ENSG00000154803","neut4","FLCN"
"neutrophil","ENSG00000154845","neut2","PPP4R1"
"neutrophil","ENSG00000154889","neut1","MPPE1"
"neutrophil","ENSG00000154928","neut3","EPHB1"
"neutrophil","ENSG00000155090","neut4","KLF10"
"neutrophil","ENSG00000155096","neut4","AZIN1"
"neutrophil","ENSG00000155097","neut4","ATP6V1C1"
"neutrophil","ENSG00000155099","neut2","TMEM55A"
"neutrophil","ENSG00000155111","neut2","CDK19"
"neutrophil","ENSG00000155629","neut5","PIK3AP1"
"neutrophil","ENSG00000155744","neut2","FAM126B"
"neutrophil","ENSG00000155926","neut1","SLA"
"neutrophil","ENSG00000155961","neut2","RAB39B"
"neutrophil","ENSG00000156030","neut5","ELMSAN1"
"neutrophil","ENSG00000156127","neut1","BATF"
"neutrophil","ENSG00000156313","neut2","RPGR"
"neutrophil","ENSG00000156639","neut3","ZFAND3"
"neutrophil","ENSG00000156671","neut2","SAMD8"
"neutrophil","ENSG00000156858","neut3","PRR14"
"neutrophil","ENSG00000156860","neut1","FBRS"
"neutrophil","ENSG00000156875","neut5","MFSD14A"
"neutrophil","ENSG00000156886","neut1","ITGAD"
"neutrophil","ENSG00000156928","neut1","MALSU1"
"neutrophil","ENSG00000156931","neut2","VPS8"
"neutrophil","ENSG00000157017","neut1","GHRL"
"neutrophil","ENSG00000157106","neut2","SMG1"
"neutrophil","ENSG00000157350","neut1","ST3GAL2"
"neutrophil","ENSG00000157514","neut1","TSC22D3"
"neutrophil","ENSG00000157540","neut2","DYRK1A"
"neutrophil","ENSG00000157551","neut1","KCNJ15"
"neutrophil","ENSG00000157557","neut3","ETS2"
"neutrophil","ENSG00000157764","neut4","BRAF"
"neutrophil","ENSG00000157873","neut3","TNFRSF14"
"neutrophil","ENSG00000157881","neut3","PANK4"
"neutrophil","ENSG00000158019","neut3","BRE"
"neutrophil","ENSG00000158050","neut3","DUSP2"
"neutrophil","ENSG00000158089","neut1","GALNT14"
"neutrophil","ENSG00000158109","neut1","TPRG1L"
"neutrophil","ENSG00000158406","neut0","HIST1H4H"
"neutrophil","ENSG00000158470","neut5","B4GALT5"
"neutrophil","ENSG00000158480","neut1","SPATA2"
"neutrophil","ENSG00000158545","neut1","ZC3H18"
"neutrophil","ENSG00000158552","neut3","ZFAND2B"
"neutrophil","ENSG00000158615","neut4","PPP1R15B"
