"cellType","ensemblID","geneSet","symbol"
"lymphocyte","ENSG00000144152","lymp1","FBLN7"
"lymphocyte","ENSG00000127585","lymp1","FBXL16"
"lymphocyte","ENSG00000116661","lymp1","FBXO2"
"lymphocyte","ENSG00000103264","lymp1","FBXO31"
"lymphocyte","ENSG00000107829","lymp1","FBXW4"
"lymphocyte","ENSG00000104921","lymp1","FCER2"
"lymphocyte","ENSG00000275395","lymp1","FCGBP"
"lymphocyte","ENSG00000162894","lymp1","FCMR"
"lymphocyte","ENSG00000132185","lymp1","FCRLA"
"lymphocyte","ENSG00000141568","lymp1","FOXK2"
"lymphocyte","ENSG00000049768","lymp1","FOXP3"
"lymphocyte","ENSG00000068438","lymp1","FTSJ1"
"lymphocyte","ENSG00000165060","lymp1","FXN"
"lymphocyte","ENSG00000130005","lymp1","GAMT"
"lymphocyte","ENSG00000157833","lymp1","GAREM2"
"lymphocyte","ENSG00000105607","lymp1","GCDH"
"lymphocyte","ENSG00000179409","lymp1","GEMIN4"
"lymphocyte","ENSG00000046647","lymp1","GEMIN8"
"lymphocyte","ENSG00000196329","lymp1","GIMAP5"
"lymphocyte","ENSG00000123159","lymp1","GIPC1"
"lymphocyte","ENSG00000179855","lymp1","GIPC3"
"lymphocyte","ENSG00000198835","lymp1","GJC2"
"lymphocyte","ENSG00000167699","lymp1","GLOD4"
"lymphocyte","ENSG00000135423","lymp1","GLS2"
"lymphocyte","ENSG00000176533","lymp1","GNG7"
"lymphocyte","ENSG00000204590","lymp1","GNL1"
"lymphocyte","ENSG00000120053","lymp1","GOT1"
"lymphocyte","ENSG00000125166","lymp1","GOT2"
"lymphocyte","ENSG00000143167","lymp1","GPA33"
"lymphocyte","ENSG00000142751","lymp1","GPN2"
"lymphocyte","ENSG00000135898","lymp1","GPR55"
"lymphocyte","ENSG00000116157","lymp1","GPX7"
"lymphocyte","ENSG00000154016","lymp1","GRAP"
"lymphocyte","ENSG00000100351","lymp1","GRAP2"
"lymphocyte","ENSG00000161835","lymp1","GRASP"
"lymphocyte","ENSG00000137106","lymp1","GRHPR"
"lymphocyte","ENSG00000105447","lymp1","GRWD1"
"lymphocyte","ENSG00000122034","lymp1","GTF3A"
"lymphocyte","ENSG00000197540","lymp1","GZMM"
"lymphocyte","ENSG00000099284","lymp1","H2AFY2"
"lymphocyte","ENSG00000130956","lymp1","HABP4"
"lymphocyte","ENSG00000116478","lymp1","HDAC1"
"lymphocyte","ENSG00000119431","lymp1","HDHD3"
"lymphocyte","ENSG00000235173","lymp1","HGH1"
"lymphocyte","ENSG00000167861","lymp1","HID1"
"lymphocyte","ENSG00000169567","lymp1","HINT1"
"lymphocyte","ENSG00000149929","lymp1","HIRIP3"
"lymphocyte","ENSG00000183624","lymp1","HMCES"
"lymphocyte","ENSG00000177733","lymp1","HNRNPA0"
"lymphocyte","ENSG00000204228","lymp1","HSD17B8"
"lymphocyte","ENSG00000096384","lymp1","HSP90AB1"
"lymphocyte","ENSG00000117318","lymp1","ID3"
"lymphocyte","ENSG00000214706","lymp1","IFRD2"
"lymphocyte","ENSG00000128581","lymp1","IFT22"
"lymphocyte","ENSG00000118096","lymp1","IFT46"
"lymphocyte","ENSG00000263528","lymp1","IKBKE"
"lymphocyte","ENSG00000103522","lymp1","IL21R"
"lymphocyte","ENSG00000110944","lymp1","IL23A"
"lymphocyte","ENSG00000008517","lymp1","IL32"
"lymphocyte","ENSG00000132323","lymp1","ILKAP"
"lymphocyte","ENSG00000105135","lymp1","ILVBL"
"lymphocyte","ENSG00000177971","lymp1","IMP3"
"lymphocyte","ENSG00000136718","lymp1","IMP4"
"lymphocyte","ENSG00000178035","lymp1","IMPDH2"
"lymphocyte","ENSG00000104299","lymp1","INTS9"
"lymphocyte","ENSG00000170604","lymp1","IRF2BP1"
"lymphocyte","ENSG00000005884","lymp1","ITGA3"
"lymphocyte","ENSG00000139626","lymp1","ITGB7"
"lymphocyte","ENSG00000081692","lymp1","JMJD4"
"lymphocyte","ENSG00000161999","lymp1","JMJD8"
"lymphocyte","ENSG00000100221","lymp1","JOSD1"
"lymphocyte","ENSG00000186994","lymp1","KANK3"
"lymphocyte","ENSG00000149474","lymp1","KAT14"
"lymphocyte","ENSG00000026559","lymp1","KCNG1"
"lymphocyte","ENSG00000135643","lymp1","KCNMB4"
"lymphocyte","ENSG00000175707","lymp1","KDF1"
"lymphocyte","ENSG00000004487","lymp1","KDM1A"
"lymphocyte","ENSG00000155666","lymp1","KDM8"
"lymphocyte","ENSG00000183655","lymp1","KLHL25"
"lymphocyte","ENSG00000111057","lymp1","KRT18"
"lymphocyte","ENSG00000100395","lymp1","L3MBTL2"
"lymphocyte","ENSG00000001497","lymp1","LAS1L"
"lymphocyte","ENSG00000213626","lymp1","LBH"
"lymphocyte","ENSG00000182866","lymp1","LCK"
"lymphocyte","ENSG00000111716","lymp1","LDHB"
"lymphocyte","ENSG00000050426","lymp1","LETMD1"
"lymphocyte","ENSG00000121897","lymp1","LIAS"
"lymphocyte","ENSG00000079435","lymp1","LIPE"
"lymphocyte","ENSG00000176619","lymp1","LMNB2"
"lymphocyte","ENSG00000142235","lymp1","LMTK3"
"lymphocyte","ENSG00000184574","lymp1","LPAR5"
"lymphocyte","ENSG00000105699","lymp1","LSR"
"lymphocyte","ENSG00000226979","lymp1","LTA"
"lymphocyte","ENSG00000122224","lymp1","LY9"
"lymphocyte","ENSG00000124466","lymp1","LYPD3"
"lymphocyte","ENSG00000214113","lymp1","LYRM4"
"lymphocyte","ENSG00000133315","lymp1","MACROD1"
"lymphocyte","ENSG00000002822","lymp1","MAD1L1"
"lymphocyte","ENSG00000179222","lymp1","MAGED1"
"lymphocyte","ENSG00000102316","lymp1","MAGED2"
"lymphocyte","ENSG00000177383","lymp1","MAGEF1"
"lymphocyte","ENSG00000187601","lymp1","MAGEH1"
"lymphocyte","ENSG00000172005","lymp1","MAL"
"lymphocyte","ENSG00000117643","lymp1","MAN1C1"
"lymphocyte","ENSG00000175130","lymp1","MARCKSL1"
"lymphocyte","ENSG00000007264","lymp1","MATK"
"lymphocyte","ENSG00000112118","lymp1","MCM3"
"lymphocyte","ENSG00000197880","lymp1","MDS2"
"lymphocyte","ENSG00000116353","lymp1","MECR"
"lymphocyte","ENSG00000167077","lymp1","MEI1"
"lymphocyte","ENSG00000005102","lymp1","MEOX1"
"lymphocyte","ENSG00000181038","lymp1","METTL23"
"lymphocyte","ENSG00000100060","lymp1","MFNG"
"lymphocyte","ENSG00000011143","lymp1","MKS1"
"lymphocyte","ENSG00000139428","lymp1","MMAB"
"lymphocyte","ENSG00000099953","lymp1","MMP11"
"lymphocyte","ENSG00000171160","lymp1","MORN4"
"lymphocyte","ENSG00000178802","lymp1","MPI"
"lymphocyte","ENSG00000278619","lymp1","MRM1"
"lymphocyte","ENSG00000278845","lymp1","MRPL45"
"lymphocyte","ENSG00000175581","lymp1","MRPL48"
"lymphocyte","ENSG00000149792","lymp1","MRPL49"
"lymphocyte","ENSG00000143436","lymp1","MRPL9"
"lymphocyte","ENSG00000120333","lymp1","MRPS14"
"lymphocyte","ENSG00000239789","lymp1","MRPS17"
"lymphocyte","ENSG00000125901","lymp1","MRPS26"
"lymphocyte","ENSG00000243927","lymp1","MRPS6"
"lymphocyte","ENSG00000135972","lymp1","MRPS9"
"lymphocyte","ENSG00000053372","lymp1","MRTO4"
"lymphocyte","ENSG00000057935","lymp1","MTA3"
"lymphocyte","ENSG00000129422","lymp1","MTUS1"
"lymphocyte","ENSG00000162576","lymp1","MXRA8"
"lymphocyte","ENSG00000136997","lymp1","MYC"
"lymphocyte","ENSG00000152082","lymp1","MZT2B"
"lymphocyte","ENSG00000145911","lymp1","N4BP3"
"lymphocyte","ENSG00000166886","lymp1","NAB2"
"lymphocyte","ENSG00000205531","lymp1","NAP1L4"
"lymphocyte","ENSG00000213995","lymp1","NAXD"
"lymphocyte","ENSG00000213672","lymp1","NCKIPSD"
"lymphocyte","ENSG00000204475","lymp1","NCR3"
"lymphocyte","ENSG00000165795","lymp1","NDRG2"
"lymphocyte","ENSG00000130414","lymp1","NDUFA10"
"lymphocyte","ENSG00000154328","lymp1","NEIL2"
"lymphocyte","ENSG00000186575","lymp1","NF2"
"lymphocyte","ENSG00000131196","lymp1","NFATC1"
"lymphocyte","ENSG00000257108","lymp1","NHLRC4"
"lymphocyte","ENSG00000196290","lymp1","NIF3L1"
"lymphocyte","ENSG00000184117","lymp1","NIPSNAP1"
"lymphocyte","ENSG00000114021","lymp1","NIT2"
"lymphocyte","ENSG00000073536","lymp1","NLE1"
"lymphocyte","ENSG00000153406","lymp1","NMRAL1"
"lymphocyte","ENSG00000141101","lymp1","NOB1"
"lymphocyte","ENSG00000183691","lymp1","NOG"
"lymphocyte","ENSG00000162408","lymp1","NOL9"
"lymphocyte","ENSG00000147140","lymp1","NONO"
"lymphocyte","ENSG00000087269","lymp1","NOP14"
"lymphocyte","ENSG00000105373","lymp1","NOP53"
"lymphocyte","ENSG00000101361","lymp1","NOP56"
"lymphocyte","ENSG00000164867","lymp1","NOS3"
"lymphocyte","ENSG00000142546","lymp1","NOSIP"
"lymphocyte","ENSG00000107833","lymp1","NPM3"
"lymphocyte","ENSG00000221890","lymp1","NPTXR"
"lymphocyte","ENSG00000181019","lymp1","NQO1"
"lymphocyte","ENSG00000126368","lymp1","NR1D1"
"lymphocyte","ENSG00000184162","lymp1","NR2C2AP"
"lymphocyte","ENSG00000125841","lymp1","NRSN2"
"lymphocyte","ENSG00000107672","lymp1","NSMCE4A"
"lymphocyte","ENSG00000141698","lymp1","NT5C3B"
"lymphocyte","ENSG00000015676","lymp1","NUDCD3"
"lymphocyte","ENSG00000143748","lymp1","NVL"
"lymphocyte","ENSG00000132661","lymp1","NXT1"
"lymphocyte","ENSG00000145247","lymp1","OCIAD2"
"lymphocyte","ENSG00000136811","lymp1","ODF2"
"lymphocyte","ENSG00000105088","lymp1","OLFM2"
"lymphocyte","ENSG00000172057","lymp1","ORMDL3"
"lymphocyte","ENSG00000170515","lymp1","PA2G4"
"lymphocyte","ENSG00000090621","lymp1","PABPC4"
"lymphocyte","ENSG00000124507","lymp1","PACSIN1"
"lymphocyte","ENSG00000138617","lymp1","PARP16"
"lymphocyte","ENSG00000129484","lymp1","PARP2"
"lymphocyte","ENSG00000115687","lymp1","PASK"
"lymphocyte","ENSG00000100105","lymp1","PATZ1"
"lymphocyte","ENSG00000090097","lymp1","PCBP4"
"lymphocyte","ENSG00000179715","lymp1","PCED1B"
"lymphocyte","ENSG00000126226","lymp1","PCID2"
"lymphocyte","ENSG00000185813","lymp1","PCYT2"
"lymphocyte","ENSG00000105185","lymp1","PDCD5"
"lymphocyte","ENSG00000115539","lymp1","PDCL3"
"lymphocyte","ENSG00000133256","lymp1","PDE6B"
"lymphocyte","ENSG00000160191","lymp1","PDE9A"
"lymphocyte","ENSG00000131828","lymp1","PDHA1"
"lymphocyte","ENSG00000005882","lymp1","PDK2"
"lymphocyte","ENSG00000089220","lymp1","PEBP1"
"lymphocyte","ENSG00000092621","lymp1","PHGDH"
"lymphocyte","ENSG00000176531","lymp1","PHLDB3"
"lymphocyte","ENSG00000101464","lymp1","PIGU"
"lymphocyte","ENSG00000100100","lymp1","PIK3IP1"
"lymphocyte","ENSG00000154217","lymp1","PITPNC1"
"lymphocyte","ENSG00000181191","lymp1","PJA1"
"lymphocyte","ENSG00000168734","lymp1","PKIG"
"lymphocyte","ENSG00000166428","lymp1","PLD4"
"lymphocyte","ENSG00000021300","lymp1","PLEKHB1"
"lymphocyte","ENSG00000102934","lymp1","PLLP"
"lymphocyte","ENSG00000067113","lymp1","PLPP1"
"lymphocyte","ENSG00000124225","lymp1","PMEPA1"
"lymphocyte","ENSG00000168081","lymp1","PNOC"
"lymphocyte","ENSG00000106628","lymp1","POLD2"
"lymphocyte","ENSG00000171453","lymp1","POLR1C"
"lymphocyte","ENSG00000137054","lymp1","POLR1E"
"lymphocyte","ENSG00000100413","lymp1","POLR3H"
"lymphocyte","ENSG00000144647","lymp1","POMGNT2"
"lymphocyte","ENSG00000167272","lymp1","POP5"
"lymphocyte","ENSG00000130810","lymp1","PPAN"
"lymphocyte","ENSG00000196262","lymp1","PPIA"
"lymphocyte","ENSG00000084072","lymp1","PPIE"
"lymphocyte","ENSG00000171960","lymp1","PPIH"
"lymphocyte","ENSG00000049769","lymp1","PPP1R3F"
"lymphocyte","ENSG00000011485","lymp1","PPP5C"
"lymphocyte","ENSG00000221988","lymp1","PPT2"
"lymphocyte","ENSG00000167815","lymp1","PRDX2"
"lymphocyte","ENSG00000188191","lymp1","PRKAR1B"
"lymphocyte","ENSG00000126457","lymp1","PRMT1"
"lymphocyte","ENSG00000110107","lymp1","PRPF19"
"lymphocyte","ENSG00000204576","lymp1","PRR3"
"lymphocyte","ENSG00000204314","lymp1","PRRT1"
"lymphocyte","ENSG00000059915","lymp1","PSD"
"lymphocyte","ENSG00000176894","lymp1","PXMP2"
"lymphocyte","ENSG00000101417","lymp1","PXMP4"
"lymphocyte","ENSG00000143811","lymp1","PYCR2"
"lymphocyte","ENSG00000104524","lymp1","PYCR3"
"lymphocyte","ENSG00000172053","lymp1","QARS"
"lymphocyte","ENSG00000011478","lymp1","QPCTL"
"lymphocyte","ENSG00000134594","lymp1","RAB33A"
"lymphocyte","ENSG00000141542","lymp1","RAB40B"
"lymphocyte","ENSG00000204628","lymp1","RACK1"
"lymphocyte","ENSG00000108384","lymp1","RAD51C"
"lymphocyte","ENSG00000185379","lymp1","RAD51D"
"lymphocyte","ENSG00000108961","lymp1","RANGRF"
"lymphocyte","ENSG00000101546","lymp1","RBFA"
"lymphocyte","ENSG00000259956","lymp1","RBM15B"
"lymphocyte","ENSG00000102317","lymp1","RBM3"
"lymphocyte","ENSG00000134193","lymp1","REG4"
"lymphocyte","ENSG00000076043","lymp1","REXO2"
"lymphocyte","ENSG00000148300","lymp1","REXO4"
"lymphocyte","ENSG00000163918","lymp1","RFC4"
"lymphocyte","ENSG00000131378","lymp1","RFTN1"
"lymphocyte","ENSG00000102760","lymp1","RGCC"
"lymphocyte","ENSG00000008853","lymp1","RHOBTB2"
"lymphocyte","ENSG00000139725","lymp1","RHOF"
"lymphocyte","ENSG00000168421","lymp1","RHOH"
"lymphocyte","ENSG00000170468","lymp1","RIOX1"
"lymphocyte","ENSG00000137824","lymp1","RMDN3"
"lymphocyte","ENSG00000187147","lymp1","RNF220"
"lymphocyte","ENSG00000112130","lymp1","RNF8"
"lymphocyte","ENSG00000153574","lymp1","RPIA"
"lymphocyte","ENSG00000147403","lymp1","RPL10"
"lymphocyte","ENSG00000198755","lymp1","RPL10A"
"lymphocyte","ENSG00000142676","lymp1","RPL11"
"lymphocyte","ENSG00000197958","lymp1","RPL12"
"lymphocyte","ENSG00000167526","lymp1","RPL13"
"lymphocyte","ENSG00000142541","lymp1","RPL13A"
"lymphocyte","ENSG00000188846","lymp1","RPL14"
"lymphocyte","ENSG00000174748","lymp1","RPL15"
"lymphocyte","ENSG00000063177","lymp1","RPL18"
"lymphocyte","ENSG00000108298","lymp1","RPL19"
"lymphocyte","ENSG00000125691","lymp1","RPL23"
"lymphocyte","ENSG00000198242","lymp1","RPL23A"
"lymphocyte","ENSG00000114391","lymp1","RPL24"
"lymphocyte","ENSG00000131469","lymp1","RPL27"
"lymphocyte","ENSG00000166441","lymp1","RPL27A"
"lymphocyte","ENSG00000162244","lymp1","RPL29"
"lymphocyte","ENSG00000100316","lymp1","RPL3"
"lymphocyte","ENSG00000156482","lymp1","RPL30"
"lymphocyte","ENSG00000071082","lymp1","RPL31"
"lymphocyte","ENSG00000144713","lymp1","RPL32"
"lymphocyte","ENSG00000109475","lymp1","RPL34"
"lymphocyte","ENSG00000136942","lymp1","RPL35"
"lymphocyte","ENSG00000182899","lymp1","RPL35A"
"lymphocyte","ENSG00000130255","lymp1","RPL36"
"lymphocyte","ENSG00000145592","lymp1","RPL37"
"lymphocyte","ENSG00000197756","lymp1","RPL37A"
"lymphocyte","ENSG00000172809","lymp1","RPL38"
"lymphocyte","ENSG00000174444","lymp1","RPL4"
"lymphocyte","ENSG00000122406","lymp1","RPL5"
"lymphocyte","ENSG00000089009","lymp1","RPL6"
"lymphocyte","ENSG00000148303","lymp1","RPL7A"
"lymphocyte","ENSG00000161016","lymp1","RPL8"
"lymphocyte","ENSG00000089157","lymp1","RPLP0"
"lymphocyte","ENSG00000137818","lymp1","RPLP1"
"lymphocyte","ENSG00000177600","lymp1","RPLP2"
"lymphocyte","ENSG00000110700","lymp1","RPS13"
"lymphocyte","ENSG00000164587","lymp1","RPS14"
"lymphocyte","ENSG00000105193","lymp1","RPS16"
"lymphocyte","ENSG00000182774","lymp1","RPS17"
"lymphocyte","ENSG00000231500","lymp1","RPS18"
"lymphocyte","ENSG00000105372","lymp1","RPS19"
"lymphocyte","ENSG00000140988","lymp1","RPS2"
"lymphocyte","ENSG00000008988","lymp1","RPS20"
"lymphocyte","ENSG00000171858","lymp1","RPS21"
"lymphocyte","ENSG00000186468","lymp1","RPS23"
"lymphocyte","ENSG00000118181","lymp1","RPS25"
"lymphocyte","ENSG00000177954","lymp1","RPS27"
"lymphocyte","ENSG00000143947","lymp1","RPS27A"
"lymphocyte","ENSG00000213741","lymp1","RPS29"
"lymphocyte","ENSG00000149273","lymp1","RPS3"
"lymphocyte","ENSG00000145425","lymp1","RPS3A"
"lymphocyte","ENSG00000198034","lymp1","RPS4X"
"lymphocyte","ENSG00000083845","lymp1","RPS5"
"lymphocyte","ENSG00000137154","lymp1","RPS6"
"lymphocyte","ENSG00000171863","lymp1","RPS7"
"lymphocyte","ENSG00000142937","lymp1","RPS8"
"lymphocyte","ENSG00000168028","lymp1","RPSA"
"lymphocyte","ENSG00000166133","lymp1","RPUSD2"
"lymphocyte","ENSG00000165526","lymp1","RPUSD4"
"lymphocyte","ENSG00000132275","lymp1","RRP8"
"lymphocyte","ENSG00000114767","lymp1","RRP9"
"lymphocyte","ENSG00000114993","lymp1","RTKN"
"lymphocyte","ENSG00000040608","lymp1","RTN4R"
"lymphocyte","ENSG00000020633","lymp1","RUNX3"
"lymphocyte","ENSG00000175792","lymp1","RUVBL1"
"lymphocyte","ENSG00000166788","lymp1","SAAL1"
"lymphocyte","ENSG00000142230","lymp1","SAE1"
"lymphocyte","ENSG00000165821","lymp1","SALL2"
"lymphocyte","ENSG00000100347","lymp1","SAMM50"
"lymphocyte","ENSG00000123453","lymp1","SARDH"
"lymphocyte","ENSG00000112167","lymp1","SAYSD1"
"lymphocyte","ENSG00000121542","lymp1","SEC22A"
"lymphocyte","ENSG00000198832","lymp1","SELENOM"
"lymphocyte","ENSG00000135622","lymp1","SEMA4F"
"lymphocyte","ENSG00000125354","lymp1","SEPT6"
"lymphocyte","ENSG00000129158","lymp1","SERGEF"
"lymphocyte","ENSG00000132386","lymp1","SERPINF1"
"lymphocyte","ENSG00000170364","lymp1","SETMAR"
"lymphocyte","ENSG00000173349","lymp1","SFT2D3"
"lymphocyte","ENSG00000027869","lymp1","SH2D2A"
"lymphocyte","ENSG00000138606","lymp1","SHF"
"lymphocyte","ENSG00000182199","lymp1","SHMT2"
"lymphocyte","ENSG00000089012","lymp1","SIRPG"
"lymphocyte","ENSG00000089163","lymp1","SIRT4"
"lymphocyte","ENSG00000137078","lymp1","SIT1"
"lymphocyte","ENSG00000141293","lymp1","SKAP1"
"lymphocyte","ENSG00000101082","lymp1","SLA2"
"lymphocyte","ENSG00000117090","lymp1","SLAMF1"
"lymphocyte","ENSG00000100372","lymp1","SLC25A17"
"lymphocyte","ENSG00000148339","lymp1","SLC25A25"
"lymphocyte","ENSG00000144741","lymp1","SLC25A26"
"lymphocyte","ENSG00000144659","lymp1","SLC25A38"
"lymphocyte","ENSG00000151729","lymp1","SLC25A4"
"lymphocyte","ENSG00000083807","lymp1","SLC27A5"
"lymphocyte","ENSG00000114544","lymp1","SLC41A3"
"lymphocyte","ENSG00000149150","lymp1","SLC43A1"
"lymphocyte","ENSG00000256537","lymp1","SMIM10L1"
"lymphocyte","ENSG00000176209","lymp1","SMIM19"
"lymphocyte","ENSG00000185420","lymp1","SMYD3"
"lymphocyte","ENSG00000135632","lymp1","SMYD5"
"lymphocyte","ENSG00000143740","lymp1","SNAP47"
"lymphocyte","ENSG00000060688","lymp1","SNRNP40"
"lymphocyte","ENSG00000125743","lymp1","SNRPD2"
"lymphocyte","ENSG00000128739","lymp1","SNRPN"
"lymphocyte","ENSG00000101400","lymp1","SNTA1"
"lymphocyte","ENSG00000142168","lymp1","SOD1"
"lymphocyte","ENSG00000005513","lymp1","SOX8"
"lymphocyte","ENSG00000269404","lymp1","SPIB"
"lymphocyte","ENSG00000128040","lymp1","SPINK2"
"lymphocyte","ENSG00000107742","lymp1","SPOCK2"
"lymphocyte","ENSG00000157216","lymp1","SSBP3"
"lymphocyte","ENSG00000149136","lymp1","SSRP1"
"lymphocyte","ENSG00000278195","lymp1","SSTR3"
"lymphocyte","ENSG00000117632","lymp1","STMN1"
"lymphocyte","ENSG00000001460","lymp1","STPG1"
"lymphocyte","ENSG00000196284","lymp1","SUPT3H"
"lymphocyte","ENSG00000156502","lymp1","SUPV3L1"
"lymphocyte","ENSG00000157303","lymp1","SUSD3"
"lymphocyte","ENSG00000101945","lymp1","SUV39H1"
"lymphocyte","ENSG00000171992","lymp1","SYNPO"
"lymphocyte","ENSG00000100324","lymp1","TAB1"
"lymphocyte","ENSG00000144559","lymp1","TAMM41"
"lymphocyte","ENSG00000157014","lymp1","TATDN2"
"lymphocyte","ENSG00000006638","lymp1","TBXA2R"
"lymphocyte","ENSG00000204219","lymp1","TCEA3"
"lymphocyte","ENSG00000196507","lymp1","TCEAL3"
"lymphocyte","ENSG00000137310","lymp1","TCF19"
"lymphocyte","ENSG00000100721","lymp1","TCL1A"
"lymphocyte","ENSG00000070814","lymp1","TCOF1"
"lymphocyte","ENSG00000168778","lymp1","TCTN2"
"lymphocyte","ENSG00000119977","lymp1","TCTN3"
"lymphocyte","ENSG00000099797","lymp1","TECR"
"lymphocyte","ENSG00000167074","lymp1","TEF"
"lymphocyte","ENSG00000090447","lymp1","TFAP4"
"lymphocyte","ENSG00000029639","lymp1","TFB1M"
"lymphocyte","ENSG00000177426","lymp1","TGIF1"
"lymphocyte","ENSG00000115970","lymp1","THADA"
"lymphocyte","ENSG00000168286","lymp1","THAP11"
"lymphocyte","ENSG00000184436","lymp1","THAP7"
"lymphocyte","ENSG00000130193","lymp1","THEM6"
"lymphocyte","ENSG00000126351","lymp1","THRA"
"lymphocyte","ENSG00000151500","lymp1","THYN1"
"lymphocyte","ENSG00000065717","lymp1","TLE2"
"lymphocyte","ENSG00000134291","lymp1","TMEM106C"
"lymphocyte","ENSG00000144120","lymp1","TMEM177"
"lymphocyte","ENSG00000187713","lymp1","TMEM203"
"lymphocyte","ENSG00000131634","lymp1","TMEM204"
"lymphocyte","ENSG00000168569","lymp1","TMEM223"
"lymphocyte","ENSG00000149582","lymp1","TMEM25"
"lymphocyte","ENSG00000137038","lymp1","TMEM261"
"lymphocyte","ENSG00000137103","lymp1","TMEM8B"
"lymphocyte","ENSG00000167664","lymp1","TMIGD2"
"lymphocyte","ENSG00000185361","lymp1","TNFAIP8L1"
"lymphocyte","ENSG00000133112","lymp1","TPT1"
"lymphocyte","ENSG00000186854","lymp1","TRABD2A"
"lymphocyte","ENSG00000056972","lymp1","TRAF3IP2"
"lymphocyte","ENSG00000167515","lymp1","TRAPPC2L"
"lymphocyte","ENSG00000007255","lymp1","TRAPPC6A"
"lymphocyte","ENSG00000132481","lymp1","TRIM47"
"lymphocyte","ENSG00000141569","lymp1","TRIM65"
"lymphocyte","ENSG00000166166","lymp1","TRMT61A"
"lymphocyte","ENSG00000167112","lymp1","TRUB2"
"lymphocyte","ENSG00000178093","lymp1","TSSK6"
"lymphocyte","ENSG00000133985","lymp1","TTC9"
"lymphocyte","ENSG00000100271","lymp1","TTLL1"
"lymphocyte","ENSG00000104833","lymp1","TUBB4A"
"lymphocyte","ENSG00000107815","lymp1","TWNK"
"lymphocyte","ENSG00000197763","lymp1","TXNRD3"
"lymphocyte","ENSG00000160185","lymp1","UBASH3A"
"lymphocyte","ENSG00000103275","lymp1","UBE2I"
"lymphocyte","ENSG00000118420","lymp1","UBE3D"
"lymphocyte","ENSG00000160803","lymp1","UBQLN4"
"lymphocyte","ENSG00000137288","lymp1","UQCC2"
"lymphocyte","ENSG00000106608","lymp1","URGCP"
"lymphocyte","ENSG00000188690","lymp1","UROS"
"lymphocyte","ENSG00000053501","lymp1","USE1"
"lymphocyte","ENSG00000111667","lymp1","USP5"
"lymphocyte","ENSG00000141076","lymp1","UTP4"
"lymphocyte","ENSG00000126756","lymp1","UXT"
"lymphocyte","ENSG00000173511","lymp1","VEGFB"
"lymphocyte","ENSG00000149823","lymp1","VPS51"
"lymphocyte","ENSG00000227057","lymp1","WDR46"
"lymphocyte","ENSG00000005448","lymp1","WDR54"
"lymphocyte","ENSG00000140395","lymp1","WDR61"
"lymphocyte","ENSG00000133316","lymp1","WDR74"
"lymphocyte","ENSG00000116455","lymp1","WDR77"
"lymphocyte","ENSG00000154764","lymp1","WNT7A"
"lymphocyte","ENSG00000124535","lymp1","WRNIP1"
"lymphocyte","ENSG00000213588","lymp1","ZBTB9"
"lymphocyte","ENSG00000091732","lymp1","ZC3HC1"
"lymphocyte","ENSG00000126970","lymp1","ZC4H2"
"lymphocyte","ENSG00000247315","lymp1","ZCCHC3"
"lymphocyte","ENSG00000181638","lymp1","ZFP41"
"lymphocyte","ENSG00000170260","lymp1","ZNF212"
"lymphocyte","ENSG00000167840","lymp1","ZNF232"
"lymphocyte","ENSG00000196793","lymp1","ZNF239"
"lymphocyte","ENSG00000166526","lymp1","ZNF3"
"lymphocyte","ENSG00000181894","lymp1","ZNF329"
"lymphocyte","ENSG00000088876","lymp1","ZNF343"
"lymphocyte","ENSG00000186918","lymp1","ZNF395"
"lymphocyte","ENSG00000083817","lymp1","ZNF416"
"lymphocyte","ENSG00000180035","lymp1","ZNF48"
"lymphocyte","ENSG00000196653","lymp1","ZNF502"
"lymphocyte","ENSG00000167625","lymp1","ZNF526"
"lymphocyte","ENSG00000183647","lymp1","ZNF530"
"lymphocyte","ENSG00000198131","lymp1","ZNF544"
"lymphocyte","ENSG00000172006","lymp1","ZNF554"
"lymphocyte","ENSG00000188868","lymp1","ZNF563"
"lymphocyte","ENSG00000176472","lymp1","ZNF575"
"lymphocyte","ENSG00000171574","lymp1","ZNF584"
